_id,Model year,Make,Model,Vehicle class,Engine size (L),Cylinders,Transmission,Fuel type,City (L/100 km),Highway (L/100 km),Combined (L/100 km),Combined (mpg),CO2 emissions (g/km),CO2 rating,Smog rating
6431,2025,Acura,Integra A-SPEC,Full-size,1.5,4,AV7,Z,8.1,6.5,7.4,38,172,6,6
6432,2025,Acura,Integra A-SPEC,Full-size,1.5,4,M6,Z,8.9,6.5,7.8,36,181,6,5
6433,2025,Acura,Integra Type S,Full-size,2.0,4,M6,Z,11.1,8.3,9.9,29,230,5,5
6434,2025,Acura,MDX SH-AWD,Sport utility vehicle: Small,3.5,6,AS10,Z,12.6,9.4,11.2,25,263,4,4
6435,2025,Acura,MDX SH-AWD Type S,Sport utility vehicle: Standard,3.0,6,AS10,Z,13.8,11.2,12.4,23,291,4,4
6436,2025,Acura,RDX SH-AWD,Sport utility vehicle: Small,2.0,4,AS10,Z,11.0,8.6,9.9,29,232,5,5
6437,2025,Acura,RDX SH-AWD A-SPEC,Sport utility vehicle: Small,2.0,4,AS10,Z,11.3,9.1,10.3,27,241,5,5
6438,2025,Acura,TLX SH-AWD A-SPEC,Compact,2.0,4,AS10,Z,11.3,8.1,9.8,29,231,5,6
6439,2025,Acura,TLX Type S (Performance Tire),Compact,3.0,6,AS10,Z,12.3,9.8,11.2,25,261,4,4
6440,2025,Alfa Romeo,Giulia,Mid-size,2.0,4,A8,Z,10.0,7.2,8.7,32,205,5,4
6441,2025,Alfa Romeo,Giulia AWD,Mid-size,2.0,4,A8,Z,10.5,7.7,9.2,31,217,5,4
6442,2025,Alfa Romeo,Stelvio AWD,Sport utility vehicle: Small,2.0,4,A8,Z,10.8,8.3,9.6,29,226,5,4
6443,2025,Alfa Romeo,Tonale AWD,Sport utility vehicle: Small,2.0,4,A9,X,11.3,8.1,9.9,29,231,5,6
6444,2025,Aston Martin,DB12,Minicompact,4.0,8,A8,Z,15.9,10.5,13.5,21,316,3,4
6445,2025,Aston Martin,DBX707,Sport utility vehicle: Standard,4.0,8,A9,Z,15.7,12.0,14.0,20,329,3,4
6446,2025,Aston Martin,Vantage,Two-seater,4.0,8,A8,Z,15.3,10.5,13.1,22,308,4,4
6447,2025,Audi,A3 40 TFSI quattro,Subcompact,2.0,4,AM7,Z,9.6,7.3,8.5,33,201,5,6
6448,2025,Audi,A4 45 TFSI quattro,Compact,2.0,4,AM7,Z,10.1,7.3,8.8,32,207,5,4
6449,2025,Audi,A4 allroad 45 TFSI quattro,Station wagon: Small,2.0,4,AM7,Z,10.3,7.8,9.2,31,215,5,4
6450,2025,Audi,A5 Coupé 45 TFSI quattro,Subcompact,2.0,4,AM7,Z,10.1,7.3,8.8,32,207,5,4
6451,2025,Audi,A5 Sedan quattro,Mid-size,2.0,4,AM7,Z,10.5,7.6,9.2,31,217,5,4
6452,2025,Audi,A5 Sportback 45 TFSI quattro,Mid-size,2.0,4,AM7,Z,10.1,7.3,8.8,32,207,5,4
6453,2025,Audi,A6 45 TFSI quattro,Mid-size,2.0,4,AM7,Z,10.0,7.7,8.9,32,211,5,4
6454,2025,Audi,A6 55 TFSI quattro,Mid-size,3.0,6,AM7,Z,10.9,8.0,9.6,29,226,5,4
6455,2025,Audi,A6 allroad 55 TFSI quattro,Station wagon: Mid-size,3.0,6,AM7,Z,10.9,8.0,9.6,29,226,5,4
6456,2025,Audi,A7 Sportback,Mid-size,3.0,6,AM7,Z,10.9,8.0,9.6,29,226,5,4
6457,2025,Audi,A8 quattro,Full-size,3.0,6,AS8,Z,12.6,8.8,10.9,26,257,4,4
6458,2025,Audi,Q3 40 TFSI quattro,Sport utility vehicle: Small,2.0,4,AS8,X,10.7,8.0,9.5,30,224,5,5
6459,2025,Audi,Q3 45 TFSI quattro,Sport utility vehicle: Small,2.0,4,AS8,X,11.7,8.3,10.2,28,240,5,6
6460,2025,Audi,Q5 40 TFSI quattro,Sport utility vehicle: Small,2.0,4,AM7,Z,10.1,8.0,9.2,31,215,5,4
6461,2025,Audi,Q5 45 TFSI quattro,Sport utility vehicle: Small,2.0,4,AM7,Z,10.6,8.4,9.6,29,226,5,4
6462,2025,Audi,Q5 Sportback 45 TFSI quattro,Sport utility vehicle: Small,2.0,4,AM7,Z,10.6,8.4,9.6,29,226,5,4
6463,2025,Audi,Q7 45 TFSI quattro,Sport utility vehicle: Standard,2.0,4,AS8,Z,12.0,9.2,10.7,26,252,5,4
6464,2025,Audi,Q7 55 TFSI quattro,Sport utility vehicle: Standard,3.0,6,AS8,Z,13.0,10.0,11.7,24,275,4,4
6465,2025,Audi,RS 3,Subcompact,2.5,5,AM7,Z,11.8,7.9,10.1,28,236,5,2
6466,2025,Audi,RS 5 Coupé,Subcompact,2.9,6,AS8,Z,12.9,9.3,11.3,25,264,4,4
6467,2025,Audi,RS 5 Sportback,Mid-size,2.9,6,AS8,Z,13.3,9.6,11.6,24,272,4,4
6468,2025,Audi,RS 6 Avant quattro performance,Station wagon: Mid-size,4.0,8,AS8,Z,17.0,11.0,14.3,20,336,3,2
6469,2025,Audi,RS 6 Avant GT,Station wagon: Mid-size,4.0,8,AS8,Z,17.0,11.0,14.3,20,336,3,2
6470,2025,Audi,RS 7 Sportback quattro performance,Mid-size,4.0,8,AS8,Z,17.0,11.0,14.3,20,336,3,2
6471,2025,Audi,RS Q8 performance,Sport utility vehicle: Standard,4.0,8,AS8,Z,16.1,11.7,14.1,20,340,3,2
6472,2025,Audi,S3 quattro,Subcompact,2.0,4,AM7,Z,10.4,7.6,9.1,31,215,5,4
6473,2025,Audi,S4 quattro,Compact,3.0,6,AS8,Z,11.0,8.1,9.7,29,228,5,4
6474,2025,Audi,S5 Coupé quattro,Subcompact,3.0,6,AS8,Z,11.0,8.1,9.7,29,228,5,4
6475,2025,Audi,S5 Sedan quattro,Mid-size,3.0,6,AM7,Z,12.3,8.3,10.5,27,247,5,4
6476,2025,Audi,S5 Sportback quattro,Mid-size,3.0,6,AS8,Z,11.8,8.2,10.2,28,238,5,4
6477,2025,Audi,S6 quattro,Mid-size,2.9,6,AS8,Z,12.4,8.9,10.8,26,254,5,4
6478,2025,Audi,S7 quattro,Mid-size,2.9,6,AS8,Z,12.4,8.9,10.8,26,254,5,4
6479,2025,Audi,S8 quattro,Full-size,4.0,8,AS8,Z,16.0,10.0,13.3,21,312,4,2
6480,2025,Audi,SQ5 quattro,Sport utility vehicle: Small,3.0,6,AS8,Z,12.6,9.8,11.4,25,266,4,4
6481,2025,Audi,SQ5 Sportback quattro,Sport utility vehicle: Small,3.0,6,AS8,Z,12.6,9.8,11.4,25,266,4,4
6482,2025,Audi,SQ7 quattro,Sport utility vehicle: Standard,4.0,8,AS8,Z,16.0,11.2,13.8,20,325,3,2
6483,2025,Audi,SQ8 quattro,Sport utility vehicle: Standard,4.0,8,AS8,Z,16.1,11.9,14.2,20,335,3,2
6484,2025,Bentley,Bentayga,Sport utility vehicle: Standard,4.0,8,AS8,Z,17.1,11.4,14.6,19,343,3,2
6485,2025,Bentley,Bentayga EWB,Sport utility vehicle: Standard,4.0,8,AS8,Z,17.1,11.4,14.6,19,343,3,2
6486,2025,BMW,230i xDrive Coupe,Subcompact,2.0,4,AS8,Z,9.5,7.1,8.4,34,194,6,2
6487,2025,BMW,330i xDrive Sedan,Compact,2.0,4,AS8,Z,8.9,6.9,8.0,35,185,6,7
6488,2025,BMW,430i xDrive Cabriolet,Subcompact,2.0,4,AS8,Z,9.6,7.1,8.5,33,196,6,7
6489,2025,BMW,430i xDrive Coupe,Subcompact,2.0,4,AS8,Z,8.7,6.9,7.9,36,183,6,7
6490,2025,BMW,530i xDrive Sedan,Mid-size,2.0,4,AS8,Z,8.7,6.8,7.9,36,182,6,6
6491,2025,BMW,760i xDrive Sedan,Full-size,4.4,8,AS8,Z,13.3,9.3,11.5,25,265,4,4
6492,2025,BMW,ALPINA XB7,Sport utility vehicle: Standard,4.4,8,AS8,Z,15.2,11.6,13.6,21,314,4,4
6493,2025,BMW,M2 Coupe,Subcompact,3.0,6,AS8,Z,14.4,10.3,12.5,23,290,4,4
6494,2025,BMW,M2 Coupe,Subcompact,3.0,6,M6,Z,14.7,10.0,12.6,22,294,4,4
6495,2025,BMW,M240i xDrive Coupe,Subcompact,3.0,6,AS8,Z,10.3,7.3,9.0,31,209,5,4
6496,2025,BMW,M3 Sedan,Compact,3.0,6,M6,Z,14.7,10.1,12.6,22,293,4,4
6497,2025,BMW,M3 Competition Sedan,Compact,3.0,6,AS8,Z,14.5,10.2,12.6,22,292,4,4
6498,2025,BMW,M3 Competition M xDrive Sedan,Compact,3.0,6,AS8,Z,14.9,10.3,12.8,22,296,4,4
6499,2025,BMW,M340i xDrive Sedan,Compact,3.0,6,AS8,Z,9.0,7.1,8.2,34,189,6,6
6500,2025,BMW,M4 Coupe,Subcompact,3.0,6,M6,Z,14.7,10.1,12.6,22,293,4,4
6501,2025,BMW,M4 Competition Coupe,Subcompact,3.0,6,AS8,Z,14.5,10.2,12.6,22,292,4,4
6502,2025,BMW,M4 Competition M xDrive Cabriolet,Subcompact,3.0,6,AS8,Z,14.9,10.5,12.9,22,297,4,4
6503,2025,BMW,M4 Competition M xDrive Coupe,Subcompact,3.0,6,AS8,Z,14.7,10.2,12.7,22,293,4,4
6504,2025,BMW,M4 CS Coupe,Subcompact,3.0,6,AS8,Z,15.0,10.3,12.9,22,297,4,4
6505,2025,BMW,M440i xDrive Cabriolet,Subcompact,3.0,6,AS8,Z,9.2,7.3,8.4,34,194,6,6
6506,2025,BMW,M440i xDrive Coupe,Subcompact,3.0,6,AS8,Z,8.9,7.1,8.1,35,187,6,6
6507,2025,BMW,M8 Competition Cabriolet,Subcompact,4.4,8,AS8,Z,16.1,10.9,13.8,20,321,3,2
6508,2025,BMW,M8 Competition Coupe,Subcompact,4.4,8,AS8,Z,16.1,10.9,13.8,20,321,3,2
6509,2025,BMW,M8 Competition Gran Coupe,Mid-size,4.4,8,AS8,Z,16.1,10.9,13.8,20,321,3,2
6510,2025,BMW,M850i xDrive Cabriolet,Subcompact,4.4,8,AS8,Z,14.2,9.9,12.2,23,285,4,2
6511,2025,BMW,M850i xDrive Coupe,Subcompact,4.4,8,AS8,Z,14.1,9.9,12.2,23,284,4,2
6512,2025,BMW,M850i xDrive Gran Coupe,Mid-size,4.4,8,AS8,Z,14.2,9.9,12.2,23,285,4,2
6513,2025,BMW,X1 xDrive28i,Sport utility vehicle: Small,2.0,4,AM7,Z,9.7,7.1,8.5,33,198,6,7
6514,2025,BMW,X1 M35i,Sport utility vehicle: Small,2.0,4,AM7,Z,10.1,7.6,9.0,31,208,5,5
6515,2025,BMW,X2 xDrive28i,Sport utility vehicle: Small,2.0,4,AM7,Z,9.7,7.1,8.5,33,198,6,7
6516,2025,BMW,X2 M35i,Sport utility vehicle: Small,2.0,4,AM7,Z,10.3,7.3,8.9,32,206,5,5
6517,2025,BMW,X3 xDrive30i,Sport utility vehicle: Small,2.0,4,AS8,Z,8.8,7.1,8.1,35,186,6,7
6518,2025,BMW,X3 M50i xDrive,Sport utility vehicle: Small,3.0,6,AS8,Z,9.3,7.7,8.6,33,199,6,6
6519,2025,BMW,X4 xDrive30i,Sport utility vehicle: Small,2.0,4,AS8,Z,11.1,8.6,9.9,29,231,5,6
6520,2025,BMW,X4 M,Sport utility vehicle: Small,3.0,6,AS8,Z,15.7,11.7,13.9,20,323,3,2
6521,2025,BMW,X4 M Competition,Sport utility vehicle: Small,3.0,6,AS8,Z,15.7,11.7,13.9,20,323,3,2
6522,2025,BMW,X4 M40i xDrive,Sport utility vehicle: Small,3.0,6,AS8,Z,10.9,9.0,10.0,28,234,5,4
6523,2025,BMW,X5 xDrive40i,Sport utility vehicle: Standard,3.0,6,AS8,Z,10.1,8.7,9.4,30,218,5,6
6524,2025,BMW,X5 M Competition,Sport utility vehicle: Standard,4.4,8,AS8,Z,18.2,12.9,15.8,18,366,2,4
6525,2025,BMW,X5 M60i xDrive,Sport utility vehicle: Standard,4.4,8,AS8,Z,13.8,10.5,12.3,23,285,4,4
6526,2025,BMW,X6 xDrive40i,Sport utility vehicle: Standard,3.0,6,AS8,Z,10.3,8.9,9.6,29,223,5,6
6527,2025,BMW,X6 M Competition,Sport utility vehicle: Standard,4.4,8,AS8,Z,18.2,12.9,15.8,18,366,2,4
6528,2025,BMW,X6 M60i xDrive,Sport utility vehicle: Standard,4.4,8,AS8,Z,13.8,10.5,12.3,23,285,4,4
6529,2025,BMW,X7 xDrive40i,Sport utility vehicle: Standard,3.0,6,AS8,Z,11.6,9.6,10.7,26,247,5,6
6530,2025,BMW,X7 M60i xDrive,Sport utility vehicle: Standard,4.4,8,AS8,Z,14.7,11.6,13.3,21,310,4,4
6531,2025,BMW,Z4 sDrive30i,Two-seater,2.0,4,AS8,Z,9.4,7.1,8.4,34,194,6,6
6532,2025,BMW,Z4 M40i,Two-seater,3.0,6,AS8,Z,10.4,8.0,9.3,30,215,5,4
6533,2025,BMW,Z4 M40i,Two-seater,3.0,6,M6,Z,12.6,8.9,10.9,26,253,5,4
6534,2025,Bugatti,Mistral,Two-seater,8.0,16,AM7,Z,29.7,19.2,25.0,11,586,1,1
6535,2025,Buick,Enclave AWD,Sport utility vehicle: Standard,2.5,4,A8,X,12.3,9.9,11.2,25,262,4,5
6536,2025,Buick,Encore GX,Sport utility vehicle: Small,1.3,3,AV,X,8.0,7.6,7.8,36,183,6,6
6537,2025,Buick,Encore GX AWD,Sport utility vehicle: Small,1.3,3,A9,X,9.1,8.4,8.8,32,207,5,6
6538,2025,Buick,Envision AWD,Sport utility vehicle: Small,2.0,4,AS9,X,10.8,8.3,9.7,29,229,5,6
6539,2025,Buick,Envista,Station wagon: Small,1.2,3,A6,X,8.4,7.4,7.9,36,185,6,6
6540,2025,Cadillac,CT4,Compact,2.0,4,AS8,Z,10.6,7.3,9.1,31,214,5,6
6541,2025,Cadillac,CT4,Compact,2.7,4,AS10,Z,11.0,7.6,9.5,30,221,5,5
6542,2025,Cadillac,CT4 AWD,Compact,2.0,4,AS8,Z,11.0,7.6,9.5,30,223,5,6
6543,2025,Cadillac,CT4 AWD,Compact,2.7,4,AS10,Z,11.3,8.1,9.9,29,231,5,5
6544,2025,Cadillac,CT4-V,Compact,2.7,4,AS10,Z,11.8,8.2,10.2,28,236,5,5
6545,2025,Cadillac,CT4-V,Compact,3.6,6,AS10,Z,15.0,9.7,12.6,22,297,4,4
6546,2025,Cadillac,CT4-V,Compact,3.6,6,M6,Z,15.2,10.2,12.9,22,303,4,4
6547,2025,Cadillac,CT4-V AWD,Compact,2.7,4,AS10,Z,12.0,8.4,10.4,27,244,5,5
6548,2025,Cadillac,CT5,Mid-size,2.0,4,AS10,Z,10.4,7.3,9.0,31,212,5,6
6549,2025,Cadillac,CT5,Mid-size,3.0,6,AS10,Z,12.3,8.4,10.6,27,249,5,4
6550,2025,Cadillac,CT5 AWD,Mid-size,2.0,4,AS10,Z,11.0,7.8,9.6,29,224,5,6
6551,2025,Cadillac,CT5 AWD,Mid-size,3.0,6,AS10,Z,13.1,9.0,11.2,25,264,4,4
6552,2025,Cadillac,CT5-V,Mid-size,3.0,6,AS10,Z,13.1,8.7,11.1,25,261,4,4
6553,2025,Cadillac,CT5-V,Mid-size,6.2,8,AS10,Z,18.5,11.5,15.3,18,360,2,2
6554,2025,Cadillac,CT5-V,Mid-size,6.2,8,M6,Z,18.7,11.6,15.5,18,365,2,2
6555,2025,Cadillac,CT5-V AWD,Mid-size,3.0,6,AS10,Z,13.8,9.0,11.7,24,275,4,4
6556,2025,Cadillac,Escalade 4WD,Sport utility vehicle: Standard,6.2,8,A10,Z,16.6,13.0,15.0,19,352,3,5
6557,2025,Cadillac,Escalade-V AWD,Sport utility vehicle: Standard,6.2,8,AS10,Z,20.8,13.8,17.7,16,415,1,2
6558,2025,Cadillac,XT4 AWD,Sport utility vehicle: Small,2.0,4,AS9,Z,10.4,8.3,9.5,30,222,5,6
6559,2025,Cadillac,XT5,Sport utility vehicle: Small,2.0,4,AS9,Z,10.9,8.2,9.7,29,228,5,6
6560,2025,Cadillac,XT5 AWD,Sport utility vehicle: Small,2.0,4,AS9,Z,11.2,8.7,10.1,28,237,5,6
6561,2025,Cadillac,XT5 AWD,Sport utility vehicle: Small,3.6,6,AS9,X,12.9,9.2,11.2,25,264,4,5
6562,2025,Cadillac,XT6 AWD,Sport utility vehicle: Small,2.0,4,AS9,Z,11.2,9.0,10.2,28,239,5,6
6563,2025,Cadillac,XT6 AWD,Sport utility vehicle: Small,3.6,6,AS9,X,13.1,9.5,11.5,25,270,4,5
6564,2025,Chevrolet,Blazer AWD,Sport utility vehicle: Small,2.0,4,A9,X,10.8,8.7,9.9,29,229,5,6
6565,2025,Chevrolet,Blazer AWD,Sport utility vehicle: Small,3.6,6,A9,X,12.8,9.1,11.2,25,262,4,5
6566,2025,Chevrolet,Colorado,Pickup truck: Standard,2.7,4,A8,X,12.4,10.3,11.5,25,291,4,6
6567,2025,Chevrolet,Colorado 4WD,Pickup truck: Standard,2.7,4,A8,X,13.6,11.0,12.4,23,303,4,6
6568,2025,Chevrolet,Colorado 4WD Mud Terrain Tire,Pickup truck: Standard,2.7,4,A8,X,14.0,11.9,13.1,22,307,4,6
6569,2025,Chevrolet,Colorado ZR2 4WD,Pickup truck: Standard,2.7,4,A8,X,14.1,13.8,14.0,20,328,3,6
6570,2025,Chevrolet,Colorado ZR2 Bison 4WD,Pickup truck: Standard,2.7,4,A8,X,14.8,15.1,14.9,19,350,3,6
6571,2025,Chevrolet,Corvette,Two-seater,6.2,8,AS8,Z,15.0,9.4,12.5,23,294,4,4
6572,2025,Chevrolet,Corvette E-Ray,Two-seater,6.2,8,AS8,Z,15.2,9.7,12.7,22,298,4,2
6573,2025,Chevrolet,Corvette Z06,Two-seater,5.5,8,AS8,Z,20.0,11.7,16.3,17,382,2,2
6574,2025,Chevrolet,Corvette Z06 Carbon Aero,Two-seater,5.5,8,AS8,Z,20.0,12.6,16.7,17,392,2,2
6575,2025,Chevrolet,Equinox,Sport utility vehicle: Small,1.5,4,AV,X,9.2,8.3,8.8,32,206,5,6
6576,2025,Chevrolet,Equinox AWD,Sport utility vehicle: Small,1.5,4,A8,X,10.0,8.2,9.2,31,216,5,6
6577,2025,Chevrolet,Malibu,Mid-size,1.5,4,AV,X,8.5,6.8,7.7,37,180,6,6
6578,2025,Chevrolet,Silverado,Pickup truck: Standard,2.7,4,A8,X,13.4,11.2,12.5,23,292,4,6
6579,2025,Chevrolet,Silverado,Pickup truck: Standard,3.0,6,A10,D,10.0,8.3,9.3,30,249,5,4
6580,2025,Chevrolet,Silverado,Pickup truck: Standard,5.3,8,A10,X,14.8,11.2,13.2,21,309,4,6
6581,2025,Chevrolet,Silverado 4WD,Pickup truck: Standard,2.7,4,A8,X,13.7,12.0,12.9,22,303,4,6
6582,2025,Chevrolet,Silverado 4WD Mud Terrain Tire,Pickup truck: Standard,2.7,4,A8,X,14.7,13.8,14.3,20,335,3,6
6583,2025,Chevrolet,Silverado 4WD,Pickup truck: Standard,3.0,6,A10,D,10.7,9.3,10.1,28,270,4,4
6584,2025,Chevrolet,Silverado 4WD (With Sport Mode),Pickup truck: Standard,3.0,6,A10,D,10.6,9.0,9.9,29,266,4,4
6585,2025,Chevrolet,Silverado 4WD Mud Terrain Tire,Pickup truck: Standard,3.0,6,A10,D,11.1,10.0,10.6,27,285,4,4
6586,2025,Chevrolet,Silverado 4WD,Pickup truck: Standard,5.3,8,A10,X,15.2,12.4,13.9,20,326,3,6
6587,2025,Chevrolet,Silverado 4WD FFV,Pickup truck: Standard,5.3,8,A10,X,15.2,12.2,13.9,20,326,3,4
6588,2025,Chevrolet,Silverado 4WD FFV,Pickup truck: Standard,5.3,8,A10,E,21.3,16.6,19.2,15,318,3,4
6589,2025,Chevrolet,Silverado 4WD Mud Terrain Tire,Pickup truck: Standard,5.3,8,A10,X,15.6,13.1,14.5,19,339,3,6
6590,2025,Chevrolet,Silverado 4WD,Pickup truck: Standard,6.2,8,A10,Z,15.8,12.0,14.1,20,331,3,5
6591,2025,Chevrolet,Silverado 4WD Mud Terrain Tire,Pickup truck: Standard,6.2,8,A10,Z,17.1,14.0,15.7,18,368,2,5
6592,2025,Chevrolet,Silverado 4WD ZR2,Pickup truck: Standard,3.0,6,A10,D,11.7,10.3,11.1,25,298,4,4
6593,2025,Chevrolet,Silverado 4WD ZR2,Pickup truck: Standard,6.2,8,A10,Z,17.1,14.1,15.7,18,370,2,5
6594,2025,Chevrolet,Suburban,Sport utility vehicle: Standard,5.3,8,A10,X,15.7,12.0,14.0,20,329,3,6
6595,2025,Chevrolet,Suburban 4WD,Sport utility vehicle: Standard,3.0,6,A10,D,11.5,9.7,10.7,26,287,4,4
6596,2025,Chevrolet,Suburban 4WD,Sport utility vehicle: Standard,5.3,8,A10,X,17.1,12.6,15.1,19,353,3,6
6597,2025,Chevrolet,Suburban 4WD,Sport utility vehicle: Standard,6.2,8,A10,Z,16.6,13.0,15.0,19,352,3,5
6598,2025,Chevrolet,Tahoe,Sport utility vehicle: Standard,5.3,8,A10,X,15.7,12.0,14.0,20,329,3,6
6599,2025,Chevrolet,Tahoe 4WD,Sport utility vehicle: Standard,3.0,6,A10,D,11.5,9.7,10.7,26,287,4,4
6600,2025,Chevrolet,Tahoe 4WD,Sport utility vehicle: Standard,5.3,8,A10,X,15.9,12.5,14.4,20,337,3,6
6601,2025,Chevrolet,Tahoe 4WD,Sport utility vehicle: Standard,6.2,8,A10,Z,16.6,13.0,15.0,19,352,3,5
6602,2025,Chevrolet,Trailblazer,Sport utility vehicle: Small,1.2,3,AV,X,7.8,7.7,7.8,36,183,6,6
6603,2025,Chevrolet,Trailblazer,Sport utility vehicle: Small,1.2,3,AV,E,10.7,10.2,10.5,27,175,6,6
6604,2025,Chevrolet,Trailblazer,Sport utility vehicle: Small,1.3,3,AV,X,8.1,7.2,7.7,37,181,6,6
6605,2025,Chevrolet,Trailblazer AWD,Sport utility vehicle: Small,1.3,3,A9,X,9.1,8.1,8.7,32,204,5,6
6606,2025,Chevrolet,Traverse AWD,Sport utility vehicle: Standard,2.5,4,A8,X,12.3,9.9,11.2,25,262,4,5
6607,2025,Chevrolet,Trax,Station wagon: Small,1.2,3,A6,X,8.5,7.6,8.1,35,190,6,6
6608,2025,Chrysler,Grand Caravan,Minivan,3.6,6,A9,X,12.4,8.4,10.6,27,249,5,6
6609,2025,Chrysler,Pacifica,Minivan,3.6,6,A9,X,12.4,8.4,10.6,27,249,5,6
6610,2025,Chrysler,Pacifica AWD,Minivan,3.6,6,A9,X,14.1,9.4,12.0,24,279,4,6
6611,2025,Dodge,Durango AWD,Sport utility vehicle: Standard,3.6,6,A8,X,13.5,10.0,11.9,24,280,4,6
6612,2025,Dodge,Durango AWD,Sport utility vehicle: Standard,5.7,8,A8,X,16.7,10.9,14.1,20,331,3,4
6613,2025,Dodge,Durango AWD SRT Hellcat,Sport utility vehicle: Standard,6.2,8,A8,Z,20.5,13.8,17.4,16,410,1,1
6614,2025,Dodge,Hornet AWD,Sport utility vehicle: Small,2.0,4,A9,X,11.3,8.1,9.9,29,231,5,6
6615,2025,Ferrari,12Cilindri,Two-seater,6.5,12,AM8,Z,19.6,12.7,16.5,17,385,2,5
6616,2025,Ferrari,12Cilindri Spider,Two-seater,6.5,12,AM8,Z,19.6,13.5,16.8,17,393,2,5
6617,2025,Ferrari,Daytona SP3,Two-seater,6.5,12,AM7,Z,19.9,14.8,17.6,16,410,1,2
6618,2025,Ferrari,Purosangue,Sport utility vehicle: Standard,6.5,12,AM8,Z,22.0,15.3,19.0,15,442,1,5
6619,2025,Ferrari,Roma Spider,Minicompact,3.9,8,AM8,Z,13.9,10.5,12.4,23,290,4,5
6620,2025,Ford,Bronco 4WD,Sport utility vehicle: Small,2.3,4,AS10,X,12.9,10.9,12.0,24,289,4,6
6621,2025,Ford,Bronco 4WD,Sport utility vehicle: Small,2.3,4,M7,X,12.9,11.0,12.1,23,291,4,6
6622,2025,Ford,Bronco 4WD,Sport utility vehicle: Small,2.7,6,AS10,X,13.7,13.1,13.4,21,314,4,5
6623,2025,Ford,Bronco 4WD (With Sport Mode),Sport utility vehicle: Small,2.7,6,AS10,X,13.8,12.7,13.3,21,313,4,5
6624,2025,Ford,Bronco Badlands 4WD,Sport utility vehicle: Small,2.3,4,AS10,X,14.0,12.5,13.3,21,321,3,6
6625,2025,Ford,Bronco Badlands 4WD,Sport utility vehicle: Small,2.3,4,M7,X,13.9,12.9,13.5,21,326,3,6
6626,2025,Ford,Bronco Outer Banks 4WD,Sport utility vehicle: Standard,2.7,6,AS10,X,12.5,11.4,12.0,24,282,4,5
6627,2025,Ford,Bronco Sasquatch 4WD,Sport utility vehicle: Small,2.3,4,AS10,X,13.8,12.4,13.2,21,310,4,6
6628,2025,Ford,Bronco Sasquatch 4WD,Sport utility vehicle: Small,2.3,4,M7,X,13.8,12.4,13.2,21,310,4,6
6629,2025,Ford,Bronco Sport 4WD,Sport utility vehicle: Small,1.5,3,A8,X,9.3,7.9,8.7,32,203,5,6
6630,2025,Ford,Bronco Sport 4WD,Sport utility vehicle: Small,2.0,4,AS8,X,11.2,8.7,10.1,28,237,5,6
6631,2025,Ford,Bronco Sport Sasquatch,Sport utility vehicle: Small,1.5,3,A8,X,10.2,9.0,9.7,29,228,5,6
6632,2025,Ford,Escape,Sport utility vehicle: Small,1.5,3,A8,X,8.9,6.9,8.0,35,185,6,6
6633,2025,Ford,Escape AWD,Sport utility vehicle: Small,1.5,3,A8,X,9.2,7.4,8.4,34,196,6,6
6634,2025,Ford,Escape AWD,Sport utility vehicle: Small,2.0,4,A8,X,10.2,7.6,9.1,31,213,5,6
6635,2025,Ford,Escape Hybrid,Sport utility vehicle: Small,2.5,4,AV,X,5.6,6.5,6.0,47,140,7,7
6636,2025,Ford,Escape Hybrid AWD,Sport utility vehicle: Small,2.5,4,AV,X,5.6,6.5,6.0,47,140,7,7
6637,2025,Ford,Expedition 4WD,Sport utility vehicle: Standard,3.5,6,AS10,X,15.4,10.7,13.3,21,312,4,6
6638,2025,Ford,Explorer AWD,Sport utility vehicle: Standard,2.3,4,A10,X,11.9,8.7,10.4,27,245,5,6
6639,2025,Ford,Explorer AWD,Sport utility vehicle: Standard,3.0,6,A10,X,13.0,9.3,11.3,25,266,4,5
6640,2025,Ford,Explorer AWD,Sport utility vehicle: Standard,3.0,6,AS10,X,13.3,9.6,11.6,24,273,4,5
6641,2025,Ford,F-150,Pickup truck: Standard,2.7,6,AS10,X,12.8,9.5,11.3,25,265,4,6
6642,2025,Ford,F-150,Pickup truck: Standard,3.5,6,AS10,X,14.2,9.7,12.2,23,286,4,6
6643,2025,Ford,F-150,Pickup truck: Standard,5.0,8,AS10,X,14.5,10.2,12.6,22,295,4,5
6644,2025,Ford,F-150 4X4,Pickup truck: Standard,2.7,6,AS10,X,13.1,10.2,11.8,24,277,4,6
6645,2025,Ford,F-150 4X4,Pickup truck: Standard,3.5,6,AS10,X,14.5,9.8,12.4,23,291,4,6
6646,2025,Ford,F-150 4X4,Pickup truck: Standard,5.0,8,AS10,X,14.8,10.3,12.8,22,300,4,5
6647,2025,Ford,F-150 Hybrid 4X4,Pickup truck: Standard,3.5,6,AS10,X,11.2,10.0,10.7,26,250,5,6
6648,2025,Ford,F-150 Tremor 4X4,Pickup truck: Standard,3.5,6,AS10,X,14.3,11.2,12.9,22,303,4,6
6649,2025,Ford,F-150 Tremor 4X4,Pickup truck: Standard,5.0,8,AS10,X,15.2,11.9,13.7,21,322,3,5
6650,2025,Ford,F-150 Raptor 4X4,Pickup truck: Standard,3.5,6,AS10,X,16.6,13.1,15.0,19,353,3,6
